chr	start	end	type	gene_name	distance_to_tss	name	score	strand	log2FoldChange	padj	significant	direction
chr16	68318109	68318344	Gene_body	PRMT7	7158	Peak_7041	222.027965250891	+	-0.604457450836247	0.0132557018644176	FALSE	Less accessible
chr16	68325803	68326253	Gene_body	PRMT7	14852	Peak_7040	290.832730080001	+	-0.725205180862945	0.00918956461623311	FALSE	Less accessible
chr16	69109997	69110319	Gene_body	HAS3	4344	Peak_7291	290.983684489038	+	-1.0603859592722	0.273651872817776	FALSE	Less accessible
chr16	69958342	69958718	Distal	PDXDC2P-NPIPB14P	107606	Peak_7416	396.546168788336	-	-0.154344398929291	0.0590968805667013	FALSE	Less accessible
chr16	70065487	70065768	Promoter	PDXDC2P-NPIPB14P	461	Peak_7414	322.038066503592	-	1.086723290926	0.014146488528233	TRUE	More accessible
chr16	71512495	71512987	Promoter	LOC105371335	1368	Peak_8323	359.846218023449	-	-1.1565750024016	0.0156905168520287	TRUE	Less accessible
chr16	71517079	71517495	Gene_body	LOC105371335	3216	Peak_8324	271.329148125369	-	-0.770032515423249	0.00635519785443321	FALSE	Less accessible
chr16	71531369	71531525	Distal	LOC105371335	17506	Peak_8326	166.085832030512	-	-0.940666173582462	0.0243376919460949	FALSE	Less accessible
chr16	71567265	71567439	Gene_body	TAT	9827	Peak_1478	380.04006856354	+	-0.90255183876269	0.000605667316858057	FALSE	Less accessible
chr16	73183446	73183715	Distal	LOC124903716	49316	Peak_2173	394.523899280466	-	0.647585716479712	0.334384102587667	FALSE	More accessible
chr16	73219719	73220216	Distal	LOC124903716	13043	Peak_2171	60.0184248178266	+	-1.45951363810966	0.000394022602362422	TRUE	Less accessible
chr16	74999677	75000043	Promoter	WDR59	496	Peak_5309	388.694885245059	+	-2.59873026971762	0.00419703933205455	TRUE	Less accessible
chr16	80602267	80602547	Distal	LINC01227	29459	Peak_7156	419.195881439373	-	0.669059581069057	0.0321706458645174	FALSE	More accessible
chr16	86152475	86152625	Distal	LOC124903743	46438	Peak_2637	393.927148217335	-	1.06215777758804	0.160984896819355	FALSE	More accessible
chr16	87775262	87775485	Gene_body	LOC102724467	4112	Peak_1185	188.044671865646	+	0.838944841672815	0.0068735922170803	FALSE	More accessible
chr16	87778988	87779239	Promoter	LOC102724467	386	Peak_1184	143.654597981367	+	1.42907925960237	0.00760295067196712	TRUE	More accessible
chr16	87807190	87807360	Distal	LOC102724467	27816	Peak_1186	84.075482271146	+	-0.530832559635999	0.0303368549773004	FALSE	Less accessible
chr16	87838205	87838559	Gene_body	SLC7A5	31302	Peak_6078	92.7734215394594	+	-0.993553933638734	0.0383249409445562	FALSE	Less accessible
chr16	87840387	87840694	Gene_body	SLC7A5	29120	Peak_6079	434.01551466668	+	-0.863346051593874	0.0203694288712926	FALSE	Less accessible
chr16	87894240	87894691	Distal	SLC7A5	24733	Peak_6081	209.461202879902	+	0.246432258414626	0.0149234791991767	FALSE	More accessible
chr16	88676533	88677027	Distal	CTU2	29950	Peak_5704	297.793155827094	+	-0.665360077417166	0.0625232014041394	FALSE	Less accessible
chr16	88732564	88732998	Gene_body	HSALR1	1384	Peak_4173	446.289931761567	-	-0.798294520919055	0.00107096046665683	FALSE	Less accessible
chr16	88739488	88739813	Gene_body	HSALR1	8308	Peak_4174	91.9221138581634	-	-0.894190670862241	0.0176665965071879	FALSE	Less accessible
chr16	88836517	88836678	Distal	LOC101927793	46755	Peak_5340	421.251507778652	-	0.096412429896653	0.0503086608901154	FALSE	More accessible
chr16	88885444	88885719	Gene_body	LOC101927793	2172	Peak_5338	319.092952704523	-	0.214018542163843	0.0268173467515036	FALSE	More accessible
chr16	88918058	88918335	Distal	LOC101927793	34786	Peak_5341	209.407409082633	+	0.449551852565897	0.0284509898825781	FALSE	More accessible
chr16	89562922	89563288	Gene_body	RPL13	2245	Peak_6990	111.54779845383	-	0.523402903808871	0.17032823498726	FALSE	More accessible
chr16	89565169	89565339	Distal	RPL13	4492	Peak_6992	199.49806331424	+	0.600912535570703	0.000127197720179635	FALSE	More accessible
chr16	89981748	89982068	Distal	TUBB3	62583	Peak_2731	493.458376673516	-	0.856740365495216	0.0696142538523069	FALSE	More accessible
chr16	89983443	89983719	Distal	TUBB3	64278	Peak_2732	227.366252697539	-	-0.526581575487315	0.0265581190127647	FALSE	Less accessible
chr17	1983605	1983790	Distal	LOC105371486	40059	Peak_6242	216.569521964993	+	-2.46268100782995	0.133108524445511	FALSE	Less accessible
chr17	2023274	2023754	Promoter	LOC105371486	390	Peak_6240	153.403511608485	+	-1.80842340723467	6.03951986000877e-05	TRUE	Less accessible
chr17	3100019	3100335	Distal	LOC100288728	77012	Peak_3605	339.831298799254	-	0.30350938663666	0.00119270907289853	FALSE	More accessible
chr17	3311923	3312075	Gene_body	OR3A2	74394	Peak_2435	281.51855947217	-	-0.328518405225062	7.04609444542363e-05	FALSE	Less accessible
chr17	5234521	5234902	Promoter	SCIMP	339	Peak_8298	409.502783743665	-	1.19375477907481	0.0195116249202285	TRUE	More accessible
chr17	6919825	6920184	Gene_body	LOC124903907	92513	Peak_8312	52.9154773801565	-	0.20207178880415	0.00691047915698025	FALSE	More accessible
chr17	6959280	6959464	Gene_body	LOC124903907	53058	Peak_8311	120.838146959431	+	-0.14819828520381	0.161945341841279	FALSE	Less accessible
chr17	7592602	7593070	Distal	SENP3-EIF4A1	29315	Peak_5569	307.025578990579	-	-1.08134834336403	0.000140693364892364	TRUE	Less accessible
chr17	7606937	7607410	Distal	SENP3-EIF4A1	43650	Peak_5568	126.456007338129	-	-0.918661966735523	0.149946432821837	FALSE	Less accessible
chr17	8210245	8210712	Promoter	AURKB	355	Peak_5136	73.0484150582925	-	-0.426725892105862	0.0858896510535936	FALSE	Less accessible
chr17	8293510	8293727	Distal	ARHGEF15	16731	Peak_4507	242.146329209209	-	-1.64200443743486	0.246686475499545	FALSE	Less accessible
chr17	8319014	8319509	Gene_body	ARHGEF15	8773	Peak_4506	220.665367343463	-	1.40597700993193	0.000558738236170998	TRUE	More accessible
chr17	9564229	9564717	Distal	CFAP52	12398	Peak_360	404.899876494892	-	-1.78669780464949	3.93160464328383e-05	TRUE	Less accessible
chr17	9889022	9889333	Distal	RCVRN	16249	Peak_3055	65.6004350632429	-	0.309796985330939	0.70936195311434	FALSE	More accessible
chr17	9904857	9905294	Promoter	RCVRN	414	Peak_3051	315.840571327135	-	-0.300156303995234	0.0059571037682992	FALSE	Less accessible
chr17	10290278	10290680	Promoter	LOC107985004	1542	Peak_2210	217.553660389967	-	-0.594093669023141	5.33849285464138e-05	FALSE	Less accessible
chr17	10299970	10300154	Gene_body	LOC107985004	8150	Peak_2211	469.673815311398	+	-1.11033270659672	0.00138122079514956	TRUE	Less accessible
chr17	14001021	14001428	Gene_body	LOC107985014	68418	Peak_7994	487.701129750349	+	-0.879882737495765	0.0265563222997822	FALSE	Less accessible
chr17	14069113	14069288	Promoter	LOC107985014	326	Peak_7993	281.723814469297	+	-0.997708800864504	0.0131177704596426	FALSE	Less accessible
chr17	16439663	16440074	Distal	SNORD49B	158	Peak_5291	252.074932400137	-	1.05985990976898	0.0171514253166271	TRUE	More accessible
chr17	16450055	16450303	Distal	SNORD49B	10550	Peak_5292	91.2801094236784	-	1.32898692515703	0.0280514009585138	TRUE	More accessible
chr17	16830000	16830244	Gene_body	KRT16P2	2830	Peak_298	168.210410210304	+	-0.982936575718067	0.0460297481427371	FALSE	Less accessible
chr17	16831437	16831657	Gene_body	KRT16P2	1393	Peak_297	416.454974375665	+	1.00448197831168	0.00323714684865321	TRUE	More accessible
chr17	16842597	16843031	Distal	KRT16P2	9767	Peak_300	307.8067694325	-	0.380778383370917	0.00471218956511289	FALSE	More accessible
chr17	16952368	16952800	Gene_body	TNFRSF13B	19750	Peak_1239	282.345896796323	-	-2.24940606613407	0.0330039777023718	TRUE	Less accessible
chr17	16984260	16984730	Distal	TNFRSF13B	12142	Peak_1241	410.765801812522	-	-0.773011525607939	0.0554422358696349	FALSE	Less accessible
chr17	17836698	17837162	Promoter	SREBF1	304	Peak_6762	378.174846060574	+	-1.59846507081545	0.0130999210732058	TRUE	Less accessible
chr17	18096543	18096867	Distal	MYO15A	12213	Peak_1155	271.320217626635	+	-1.45652859622944	1.33340359969009e-05	TRUE	Less accessible
chr17	18115072	18115359	Gene_body	MYO15A	6316	Peak_1153	380.156521906611	-	-1.13277900203467	0.00233741546531714	TRUE	Less accessible
chr17	18181894	18182137	Distal	MYO15A	73138	Peak_1154	53.3441302133724	+	0.644131366439773	7.18640009858314e-05	FALSE	More accessible
chr17	18949743	18949982	Promoter	SLC5A10	602	Peak_3337	84.6098268171772	+	-1.76307411980895	0.00832681883797049	TRUE	Less accessible
chr17	18971209	18971396	Gene_body	SLC5A10	20864	Peak_3339	188.203178578988	+	-0.813850813695373	0.0247455722072162	FALSE	Less accessible
chr17	19065244	19065658	Distal	SLC5A10	114899	Peak_3340	245.429256965872	+	-0.373517397519435	0.018169992709998	FALSE	Less accessible
chr17	19112332	19112609	Promoter	SNORD3D	304	Peak_6222	278.759558917955	+	-1.79629793530568	0.00023146381622416	TRUE	Less accessible
chr17	19160868	19161084	Distal	SNORD3D	48232	Peak_6224	73.6891349661164	-	-0.581366000174133	1.79301581206632e-05	FALSE	Less accessible
chr17	19730193	19730665	Distal	ULK2	137743	Peak_4925	76.6306401463226	+	-0.181746542778681	0.0341436928463401	FALSE	Less accessible
chr17	19740342	19740769	Gene_body	ALDH3A1	8601	Peak_7607	389.848527649883	+	0.717956388882974	4.11955943041145e-05	FALSE	More accessible
chr17	19867468	19867935	Promoter	ULK2	468	Peak_4923	387.409012031276	+	-1.83731254748406	0.0111156024717726	TRUE	Less accessible
chr17	20054400	20054757	Promoter	LOC100131943	1887	Peak_6456	369.569959957153	+	-0.0227155517552473	0.828715276996546	FALSE	Less accessible
chr17	22277297	22277538	Distal	FAM27E5	21394	Peak_1424	416.199207725003	-	1.65375797884155	0.011795279486198	TRUE	More accessible
chr17	22335223	22335560	Distal	FAM27E5	36532	Peak_1423	281.194531649817	-	1.3485429043995	0.0156530277333921	TRUE	More accessible
chr17	27292687	27293082	Promoter	WSB1	1389	Peak_3211	217.977134149987	-	-0.540961599905944	1.86300026993143e-05	FALSE	Less accessible
chr17	27455245	27455710	Promoter	KSR1	1203	Peak_6165	76.3185084448196	+	-0.170461292520411	7.39699599182778e-05	FALSE	Less accessible
chr17	28860438	28860706	Promoter	MIR451B	933	Peak_2830	305.830954003613	+	0.173786135057483	0.000202604796353153	FALSE	More accessible
chr17	28926932	28927425	Gene_body	LOC101927018	657	Peak_8826	345.449348818511	-	0.625011604241657	0.705641275430312	FALSE	More accessible
chr17	29579083	29579263	Gene_body	GIT1	14971	Peak_4496	474.222272145562	-	-0.565291198222558	0.0188460816413164	FALSE	Less accessible
chr17	29593851	29594026	Promoter	GIT1	203	Peak_4495	352.230321476236	-	-1.05488378465023	0.00132910380954854	TRUE	Less accessible
chr17	30764718	30765218	Distal	CRLF3	59974	Peak_3995	91.0598189686425	+	1.27896937864133	0.000155900740194146	TRUE	More accessible
chr17	31857653	31857886	Gene_body	COPRS	1638	Peak_1582	394.63453181088	-	-1.21626396454166	0.0357792886958458	TRUE	Less accessible
chr17	34159446	34159658	Gene_body	LOC105371735	3880	Peak_7896	342.01758800773	-	-0.352915339382872	0.0235619266626425	FALSE	Less accessible
chr17	34162327	34162512	Gene_body	LOC105371735	6761	Peak_7895	346.851238992531	-	-1.11825809516893	0.00157750775599852	TRUE	Less accessible
chr17	34194656	34195048	Distal	LOC105371735	39090	Peak_7898	471.06351191178	-	0.169820540831045	0.0121535132921301	FALSE	More accessible
chr17	34214438	34214782	Distal	LOC105371735	58872	Peak_7897	199.935276585165	-	-0.49698904249077	0.053069197004172	FALSE	Less accessible
chr17	35120623	35121040	Promoter	FNDC8	992	Peak_6957	120.521678670775	-	-0.245793940383908	4.24305662050962e-05	FALSE	Less accessible
chr17	35128245	35128647	Gene_body	FNDC8	6630	Peak_6958	197.555797290988	-	0.828566260458009	0.729643623089983	FALSE	More accessible
chr17	38813214	38813422	Distal	MIR4727	12624	Peak_6915	293.918091768865	-	-2.25074774935356	0.0164986196550995	TRUE	Less accessible
chr17	38815135	38815458	Distal	MIR4727	10703	Peak_6916	307.709787145723	+	1.48522621240387	0.000476144261978559	TRUE	More accessible
chr17	39686658	39686826	Promoter	ERBB2	1256	Peak_7950	290.605051710736	-	-0.218103450800518	0.120497112547171	FALSE	Less accessible
chr17	39722275	39722642	Gene_body	ERBB2	34361	Peak_7951	192.569192289375	+	2.28609496381706	0.0016804355761982	TRUE	More accessible
chr17	39758915	39759286	Distal	ERBB2	71001	Peak_7953	110.369850206189	+	-0.593153392235169	0.00568654105780836	FALSE	Less accessible
chr17	40565239	40565724	Promoter	CCR7	233	Peak_6634	253.016955638304	-	-0.683912780144077	1.34371328648741e-05	FALSE	Less accessible
chr17	40604020	40604378	Distal	CCR7	38548	Peak_6637	117.671591660474	+	-1.1703682975997	0.0365676320849671	TRUE	Less accessible
chr17	40664642	40665139	Promoter	SMARCE1	493	Peak_6967	133.804298215546	+	-0.075301094228868	0.0166017604724006	FALSE	Less accessible
chr17	40799581	40799959	Promoter	KRT28	378	Peak_4732	200.92547229724	-	-0.460442299923608	6.78775070875215e-05	FALSE	Less accessible
chr17	40819362	40819595	Gene_body	KRT10	3252	Peak_6701	300.647079339251	-	-2.35582029571607	0.0212717119684443	TRUE	Less accessible
chr17	40822406	40822755	Promoter	KRT10	208	Peak_6700	80.133150506299	-	-2.14613999720572	0.00756093933903612	TRUE	Less accessible
chr17	40868027	40868303	Distal	KRT10	45413	Peak_6703	406.328273599502	-	-1.0827498405381	0.0424403245425317	TRUE	Less accessible
chr17	41480737	41481229	Promoter	KRT35	414	Peak_778	411.074402113445	+	-0.244715737092178	0.00074655624243793	FALSE	Less accessible
chr17	42063609	42063836	Distal	KAT2A	62257	Peak_8000	463.973233196884	-	-1.30536488075214	3.43316421644904e-05	TRUE	Less accessible
chr17	42101931	42102147	Distal	KAT2A	23935	Peak_8001	71.8001771136187	-	0.944902593729813	2.09832896987448e-05	FALSE	More accessible
chr17	42125611	42125854	Promoter	KAT2A	255	Peak_7997	379.834237939212	-	2.51144627296565	0.000233394145840336	TRUE	More accessible
chr17	42676769	42677215	Promoter	PLEKHH3	225	Peak_7260	439.65082281502	-	0.933961750233493	0.00603525979696885	FALSE	More accessible
chr17	43909462	43909822	Promoter	MPP2	249	Peak_4076	248.582296341192	+	-0.270802310012021	0.227300564422851	FALSE	Less accessible
chr17	44383941	44384287	Gene_body	ITGA2B	5708	Peak_3229	76.3688938459382	-	0.041889569943962	0.025882996731624	FALSE	More accessible
chr17	44957270	44957587	Promoter	NMT1	722	Peak_6709	74.448835675139	-	-1.94634925484066	0.0227973990173504	TRUE	Less accessible
chr17	44989333	44989557	Gene_body	NMT1	31341	Peak_6712	200.899812148418	+	1.58518242566045	0.00349976103205377	TRUE	More accessible
chr17	45048714	45049092	Gene_body	NMT1	90722	Peak_6711	145.020230452064	-	2.66790898942966	0.0109343888323317	TRUE	More accessible
chr17	45119425	45119601	Distal	HEXIM1	29050	Peak_1468	326.139380026143	+	0.420983383483453	0.0535827319211559	FALSE	More accessible
chr17	45150789	45151094	Gene_body	HEXIM1	2314	Peak_1467	77.5007694959641	-	0.556975756442897	0.0292328292224556	FALSE	More accessible
chr17	46893219	46893710	Distal	GOSR2	29856	Peak_8395	109.248685790226	-	-0.872748630231723	0.000186874356953705	FALSE	Less accessible
chr17	48708719	48709077	Distal	LOC105371811	24372	Peak_8596	270.136316865683	+	1.62359149039254	0.0150547768824967	TRUE	More accessible
chr17	48773270	48773584	Distal	LOC105371811	40179	Peak_8597	423.61580315046	+	1.01030543280916	0.0271524679454509	TRUE	More accessible
chr17	49414465	49414796	Promoter	PHB1	440	Peak_5091	454.785955278203	+	-1.78855520633716	0.00249412036729045	TRUE	Less accessible
chr17	50064646	50065112	Gene_body	ITGA3	8678	Peak_7750	131.58027556492	+	0.190636392925313	0.952886559596145	FALSE	More accessible
chr17	50096843	50097015	Distal	ITGA3	40875	Peak_7752	344.65690671932	-	-0.480956485787943	9.85839287072416e-05	FALSE	Less accessible
chr17	50725542	50725766	Gene_body	LUC7L3	5977	Peak_4383	67.1261576935649	+	0.307248403014856	0.18156818515384	FALSE	More accessible
chr17	51259689	51259915	Promoter	MBTD1	474	Peak_86	287.574366328772	+	-1.31798832768496	0.0189838125640061	TRUE	Less accessible
chr17	51309107	51309336	Distal	LINC02073	27630	Peak_2955	130.667385098059	-	0.577791475236814	0.0123809804875171	FALSE	More accessible
chr17	51335538	51336029	Promoter	LINC02073	1199	Peak_2953	112.491622858215	-	-0.879770289678269	0.00819826936256141	FALSE	Less accessible
chr17	64500600	64501067	Promoter	MIR3064	239	Peak_3342	100.059400615282	-	-1.23380823769728	0.0625592718874141	FALSE	Less accessible
chr17	65056441	65056897	Promoter	GNA13	299	Peak_177	160.020136937965	+	-1.25524321792343	0.00305433883043006	TRUE	Less accessible
chr17	65099316	65099781	Promoter	LOC100507002	1496	Peak_2346	58.9410765911453	+	-1.27470609068996	0.0177970295783598	TRUE	Less accessible
chr17	65100008	65100238	Promoter	RGS9	978	Peak_4443	281.386444962118	-	-0.153297591299296	0.00795180620764736	FALSE	Less accessible
chr17	65157634	65158032	Gene_body	RGS9	56648	Peak_4444	361.717201408464	+	-0.58209805657261	0.0135498664752454	FALSE	Less accessible
chr17	67359657	67359937	Gene_body	PSMD12	6948	Peak_8628	479.367367830128	+	-1.13306433218006	0.0321070624514483	TRUE	Less accessible
chr17	70056309	70056704	Gene_body	LINC01028	5032	Peak_2333	100.042758660857	+	0.30418263160106	0.00434523056942568	FALSE	More accessible
chr17	74892552	74892847	Distal	OTOP3	43346	Peak_2606	82.1579609881155	+	-1.05734960606405	0.0401263295168988	TRUE	Less accessible
chr17	74921864	74922023	Promoter	OTOP2	1086	Peak_2185	295.842507167254	+	0.834419849069436	0.127800420534273	FALSE	More accessible
chr17	74931922	74932414	Gene_body	OTOP2	8972	Peak_2186	342.10987307597	+	1.694274347844	0.00368481899008796	TRUE	More accessible
chr17	74973821	74974010	Distal	OTOP2	50871	Peak_2188	186.758228263352	+	0.344155744399782	0.000104097181192073	FALSE	More accessible
chr17	76434933	76435368	Distal	RHBDF2	66857	Peak_4140	214.909844368231	+	-1.28192916382981	0.0469097400994819	TRUE	Less accessible
chr17	76481657	76481837	Gene_body	RHBDF2	20133	Peak_4139	245.318987686187	-	0.246697719072598	0.568811461901918	FALSE	More accessible
chr17	76483478	76483771	Distal	UBE2O	30326	Peak_5323	120.240705646575	-	0.00340708273226559	0.0130025164609309	FALSE	More accessible
chr17	76499332	76499723	Gene_body	RHBDF2	2458	Peak_4138	481.655031337868	+	-0.0613560436232173	0.000270593621996635	FALSE	Less accessible
chr17	76524807	76524975	Distal	SNORD1A	36827	Peak_4447	330.009629100096	-	-1.81730132049064	0.0575116319458035	FALSE	Less accessible
chr17	76526448	76526756	Promoter	PRCD	1138	Peak_2118	88.3303391630761	-	-0.24687910135892	0.019462064987973	FALSE	Less accessible
chr17	76533658	76534069	Distal	RHBDF2	31868	Peak_4141	285.001595213544	+	2.14527067165448	2.4347742984061e-05	TRUE	More accessible
chr17	76559589	76560058	Gene_body	SNORD1C	1820	Peak_1363	216.21195783373	+	1.21600144965248	0.19765023012796	FALSE	More accessible
chr17	76691373	76691725	Distal	LOC105274304	19431	Peak_910	337.958148797043	+	-0.505747617875589	0.162175929821782	FALSE	Less accessible
chr17	77776724	77776913	Distal	LINC01987	48165	Peak_7909	225.624634872656	-	1.08773707654967	0.0468896455545677	TRUE	More accessible
chr17	78749651	78749809	Distal	USP36	91790	Peak_7162	245.281022693962	-	1.53166389441419	0.00490845041960709	TRUE	More accessible
chr17	79920716	79921116	Gene_body	LINC01978	1406	Peak_2724	337.905567965936	+	-0.718298280636558	0.00581803748514503	FALSE	Less accessible
chr17	79943362	79943841	Distal	LINC01978	24052	Peak_2727	69.6056949091144	+	-0.892103836786658	0.0615550024571829	FALSE	Less accessible
chr17	80826696	80827162	Promoter	LOC124904076	204	Peak_3972	312.072492728476	-	0.758149189264609	0.01798781788419	FALSE	More accessible
chr17	80834722	80834923	Distal	LOC124904076	7822	Peak_3975	116.860089008696	-	0.664870421602928	0.00349200686323456	FALSE	More accessible
chr17	82023776	82024029	Promoter	CENPX	331	Peak_6153	443.898092932068	+	-0.307919731483334	0.222162792464613	FALSE	Less accessible
chr17	82084736	82085101	Gene_body	FASN	13558	Peak_319	88.6995217646472	+	-0.732761750909879	0.0110797516597435	FALSE	Less accessible
chr17	82098071	82098500	Promoter	FASN	223	Peak_318	60.2340175304562	+	-1.87979316957033	0.00124718006569892	TRUE	Less accessible
chr17	82358757	82358910	Promoter	TEX19	490	Peak_4110	216.783659264911	+	-1.19066499115619	0.0106206227578223	TRUE	Less accessible
chr17	82361260	82361562	Gene_body	TEX19	2013	Peak_4111	136.562161135953	-	-1.22481596216365	0.0236284808932804	TRUE	Less accessible
chr17	82392298	82392592	Distal	TEX19	33051	Peak_4114	224.801279895473	-	-0.783425047387724	0.0610596888352418	FALSE	Less accessible
chr17	82405236	82405645	Distal	TEX19	45989	Peak_4113	483.3796263556	-	0.438242527045563	0.0690902003253577	FALSE	More accessible
chr18	9647744	9647910	Gene_body	LINC02856	1634	Peak_5735	209.420991851948	-	0.561253556900571	1.30069874600711e-05	FALSE	More accessible
chr18	13197058	13197246	Distal	C18orf15	42485	Peak_6678	99.4347047060728	-	-0.855128360605096	0.0620937108432874	FALSE	Less accessible
chr18	13237672	13238040	Promoter	C18orf15	1871	Peak_6674	249.238075385802	-	-1.69802729410292	0.00550466837733984	TRUE	Less accessible
chr18	22051202	22051505	Distal	LINC01900	70081	Peak_8179	466.383671469521	+	-0.631423712453526	0.0616698390949983	FALSE	Less accessible
chr18	24428157	24428533	Gene_body	IMPACT	1523	Peak_2928	357.587291032542	+	0.7418982796772	0.0336093202942051	FALSE	More accessible
chr18	31316832	31317202	Promoter	DSG1	1328	Peak_4312	415.322426182684	-	0.987139849065259	0.000815914848323789	FALSE	More accessible
chr18	31407011	31407501	Distal	DSG1	88851	Peak_4314	286.85736397747	+	0.140025440756782	0.0737119463282366	FALSE	More accessible
chr18	39312682	39313121	Promoter	LOC101927879	1542	Peak_2223	133.88215006562	-	-1.38927763789939	0.0849822589719899	FALSE	Less accessible
chr18	39369025	39369348	Distal	LOC101927879	54801	Peak_2227	459.384552866686	+	0.275823303842297	0.000487486976989029	FALSE	More accessible
chr18	45776266	45776472	Distal	SIGLEC15	49409	Peak_8217	185.762100364082	-	1.02780720968332	0.0588021677212557	FALSE	More accessible
chr18	45825432	45825823	Promoter	SIGLEC15	243	Peak_8214	498.803112318274	-	0.751998001312142	0.0145429352697916	FALSE	More accessible
chr18	45838081	45838510	Gene_body	SIGLEC15	12406	Peak_8216	176.531678065658	+	0.565719917614663	0.0301545901174657	FALSE	More accessible
chr18	46486251	46486475	Distal	ARK2C	159442	Peak_8038	65.4402006301098	+	0.821328356041161	0.0132866540942574	FALSE	More accessible
chr18	49450873	49451044	Distal	C18orf32	36379	Peak_8622	176.726931042504	-	0.638250698935457	0.0070685455897823	FALSE	More accessible
chr18	49484991	49485427	Gene_body	C18orf32	2261	Peak_8620	51.8758262391202	-	1.03148818589409	0.00759272593883798	TRUE	More accessible
chr18	49487003	49487447	Promoter	C18orf32	249	Peak_8617	357.185470138211	+	1.36827107446242	0.0185447540585883	TRUE	More accessible
chr18	49810487	49810977	Gene_body	ACAA2	3466	Peak_7439	358.854325709399	+	-0.407358520758473	0.000434554114439317	FALSE	Less accessible
chr18	49815908	49816163	Distal	ACAA2	1955	Peak_7441	60.6231466517784	-	-0.444581324499184	0.000636878571432455	FALSE	Less accessible
chr18	49841982	49842474	Gene_body	SNHG22	27959	Peak_5856	303.886583913118	+	-0.876381632610772	0.0113262777186053	FALSE	Less accessible
chr18	49858776	49859017	Distal	SNHG22	44753	Peak_5858	444.30479335133	+	0.56945669068866	0.0357748363428434	FALSE	More accessible
chr18	51029622	51029977	Promoter	LOC107985152	428	Peak_6137	107.844998536166	+	2.02866640044316	0.0104595197830815	TRUE	More accessible
chr18	54221943	54222269	Promoter	SNORA37	469	Peak_4424	317.7430273965	-	1.30021732880643	6.14768113850891e-05	TRUE	More accessible
chr18	56137197	56137478	Promoter	LINC01539	339	Peak_1526	473.318555043079	-	2.55828183114031	0.000663101679023932	TRUE	More accessible
chr18	57146067	57146375	Promoter	BOD1L2	1020	Peak_4133	480.54574104026	-	0.771505770623069	0.00225928970328532	FALSE	More accessible
chr18	61775751	61776181	Distal	LOC124904315	19931	Peak_2125	63.7687936075963	-	0.0624147125904403	1.28978365301747e-05	FALSE	More accessible
chr18	69400195	69400677	Promoter	DOK6	693	Peak_3873	68.708458065521	-	-1.34677941020375	0.000271700386508243	TRUE	Less accessible
chr18	69567759	69567937	Gene_body	DOK6	166871	Peak_3874	83.5317114368081	+	-0.772604593549074	0.578260467552794	FALSE	Less accessible
chr18	76191799	76192085	Distal	LINC01893	17623	Peak_7564	244.638358498924	-	0.309314477928649	0.000536048760499534	FALSE	More accessible
chr18	76665762	76666129	Distal	LINC01879	20296	Peak_1109	181.88771000132	-	1.53680162011033	0.0559653565098299	FALSE	More accessible
chr18	76684180	76684424	Promoter	LINC01879	1878	Peak_1106	435.897787951399	-	0.961217374439449	0.0095050687561743	FALSE	More accessible
chr18	76688421	76688887	Gene_body	LINC01879	2363	Peak_1108	405.468997452408	+	0.311760407773345	0.0163231809321791	FALSE	More accessible
chr18	79486803	79487279	Distal	LOC107985162	15863	Peak_3183	114.113544905558	-	-1.91554735725771	0.138031838739246	FALSE	Less accessible
chr18	80036587	80036788	Gene_body	RBFADN	2202	Peak_6073	242.965741443913	+	-0.000844372351449185	0.00628881337493658	FALSE	Less accessible
chr18	80127331	80127489	Distal	RBFADN	92946	Peak_6075	362.504431954585	+	0.872895438606692	0.0431054565985454	FALSE	More accessible
chr18	80127970	80128163	Distal	RBFADN	93585	Peak_6076	161.354504281189	-	0.0389963774460611	0.0665816382192541	FALSE	More accessible
chr18	80223354	80223809	Gene_body	PARD6G	24160	Peak_1011	235.926135105547	-	-0.594607164687204	0.00359769952837378	FALSE	Less accessible
chr19	35229	35602	Distal	MIR1302-11	36744	Peak_6512	123.694755509496	-	-1.17970454554434	0.0478116663086927	TRUE	Less accessible
chr19	55132	55333	Distal	MIR1302-11	16841	Peak_6511	149.539757880848	+	-2.71834045534468	0.0600198290765984	FALSE	Less accessible
chr19	769554	769779	Distal	MIR3187	44030	Peak_5954	497.03529329272	-	-1.53030704006602	0.189252643690048	FALSE	Less accessible
chr19	812163	812412	Promoter	MIR3187	1421	Peak_5953	475.91955284588	-	-0.706089307059688	0.207883816899882	FALSE	Less accessible
chr19	820967	821370	Distal	MIR3187	7383	Peak_5955	359.906989964657	-	-0.0930223703095596	0.0257541013284016	FALSE	Less accessible
chr19	1064034	1064329	Distal	POLR2E	31346	Peak_7727	84.1229618759826	+	1.37762197267856	0.0511222918917192	FALSE	More accessible
chr19	1066763	1067125	Distal	POLR2E	28617	Peak_7728	189.348039159086	-	-0.29537673994786	0.0595302393555408	FALSE	Less accessible
chr19	1815917	1816296	Promoter	MIR1909	321	Peak_5386	359.220872516744	-	0.477603865128734	0.00285303341109884	FALSE	More accessible
chr19	1939898	1940300	Promoter	CSNK1G2	1274	Peak_3607	473.459096089937	-	2.25071589395728	4.03696449900666e-05	TRUE	More accessible
chr19	1987731	1988096	Distal	CSNK1G2	46559	Peak_3609	285.778004408348	-	0.459712548550892	0.000162491609484224	FALSE	More accessible
